```
Le finestre di mittente e destinatario devono avere uguali dimensioni? | No, non devono avere necessariamente uguali dimensioni.
Cosa succede se la finestra ha dimensione massima uguale a 1? | Si tratta del caso stop-and-wait.
Cosa implica il caso stop-and-wait? | Dopo aver inviato un frame si attende l'ack corrispondente prima di inviarne ulteriori.
Qual è un effetto delle finestre più larghe rispetto all'ordine? | Con finestre più larghe l'ordine non è più garantito.
Qual è un pregio della tecnica sliding window? | Permette di sfruttare al meglio la banda sia in entrata che in uscita.
Da cosa dipendono i veri pregi della sliding window? | Dalle dimensioni delle finestre invio/ricezione implementate dai protocolli.
Qual è un ambito d'uso della tecnica sliding window? | Utilizzata prevalentemente dal protocollo TCP nei meccanismi di controllo di flusso e della congestione.
```
```
Cos'è Go back n? | È un'istanza del protocollo "Automatic Repeat-reQuest" in cui il mittente invia un numero di frame specificato nella window size senza aver ricevuto alcun ACK.
Qual è la dimensione della finestra di ricezione in Go back n? | La finestra di ricezione ha dimensione 1.
Cosa fa il mittente quando scade il timeout in Go back n? | Riprende a spedire i frames che non hanno ricevuto l'ack.
Come può essere ottimizzata la tecnica Go back n? | Può essere ottimizzata con l'uso del piggybacking.
Cos'è il piggybacking? | È la tecnica di scrivere l'ack di un pacchetto nell'intestazione del pacchetto di informazione successivo.
Qual è il vantaggio principale di Go back n? | Ottimizza l'uso della banda inviando più pacchetti senza attendere ack.
Qual è il difetto principale di Go back n? | Può far perdere molta banda in caso di un'alta frequenza di errori.
Quando è utile utilizzare Go back n? | Nei sistemi in cui la finestra di ricezione è scarsa e la finestra di invio è più grande.
Quali sono i due approcci base per il ripristino degli errori in presenza di pipelining? | Go back n e selective repeat.
Quali sono le conseguenze di Go back n e selective repeat? | Diverse conseguenze in termini di uso di banda e di spazio di buffer nello strato data link.
```
```csv
Cos'è il problema di ricezione dell'ack per ogni frame inviato? | Limita l'utilizzo della banda e rallenta le comunicazioni.
Qual è la soluzione al problema di ricezione dell'ack per ogni frame inviato? | Utilizzare la tecnica di pipelining.
Cosa permette la tecnica di pipelining? | Inviare più frame prima di ricevere i vari ack, aumentando l'utilizzo della linea.
Quali sono i due approcci base per il ripristino degli errori con pipelining? | Selective repeat e go back-n.
Cosa succede con il selective repeat quando viene ricevuto un frame in errore? | Il frame in errore viene scartato, mentre i frame buoni ricevuti successivamente vengono salvati in un buffer.
Cosa accade quando la sorgente va in timeout nel selective repeat? | Solo il frame più vecchio senza ACK viene ritrasmesso.
Cosa succede se il frame ritrasmesso arriva correttamente nel selective repeat? | La destinazione può passare in sequenza allo strato network tutti i frame presenti nel buffer.
Cosa sono i NACK nel contesto del selective repeat? | Not acknowledgement, stimolano la ritrasmissione prima dello scadere del timer.
Qual è la dimensione della finestra di ricezione nel selective repeat? | Maggiore di 1.
Quali sono le conseguenze dell'uso di go back-n e selective repeat? | Diverse conseguenze in termini di uso di banda e di spazio di buffer nello strato data link.
Quando si sceglie tra go back-n e selective repeat? | In base a quale risorsa è più scarsa.
Qual è un pregio del selective repeat? | Aumenta le performance grazie ai NACK che stimolano la ritrasmissione prima dello scadere del timer.
Qual è un difetto del selective repeat? | Rischio di sovrapposizione degli intervalli della finestra, causando confusione tra dati ritrasmessi e nuovi.
In quali ambiti si utilizza il selective repeat? | In base alla disponibilità delle risorse, con finestra di ricezione maggiore di 1.
```
Ecco le flashcards in formato CSV:

```
Fronte | Retro
Cos'è ALOHA? | Un protocollo di rete per accesso multiplo al mezzo di trasmissione dati condiviso tra più utenti.
Tipi di reti che usano ALOHA | Reti che utilizzano canali broadcast.
Anno e luogo di invenzione di ALOHA | Anni '70, Hawaii.
Principio base di ALOHA | Consentire agli utenti di trasmettere ogni volta che hanno dati da inviare.
Feedback nei canali broadcast di ALOHA | Permette di verificare se il frame è stato ricevuto correttamente.
Cosa succede se un frame è danneggiato in ALOHA? | Le stazioni aspettano un tempo casuale prima di ritrasmettere.
Percentuale di successo di ALOHA puro | Circa 18%.
Pregio di ALOHA | Permette l'accesso multiplo allo stesso mezzo di trasmissione condiviso da più utenti.
Difetto di ALOHA | Poco efficiente in comunicazioni con tante stazioni.
Ambiti d'uso di ALOHA | Protocollo di livello MAC, non attualmente utilizzato, creato per connessioni broadcast.
Cos'è ALOHA Slotted? | Un protocollo che divide il tempo in intervalli discreti, chiamati slot.
Quando una stazione può trasmettere in ALOHA Slotted? | Solo all'inizio di uno slot temporale.
Svantaggio di ALOHA Slotted | Necessità di un meccanismo di sincronizzazione.
Percentuale di successo di ALOHA Slotted | Circa 36%, il doppio rispetto all'ALOHA puro.
Pregio di ALOHA Slotted | Migliora l'ALOHA puro, aumentando il grado di successo.
Difetto di ALOHA Slotted | Necessita di un meccanismo di sincronizzazione.
Ambiti d'uso di ALOHA Slotted | Protocollo di livello MAC, utilizzato in connessioni broadcast.
Perché ALOHA Slotted tornò in uso? | Problema di allocare un canale condiviso da più utenti in competizione.
```
```
Cos'è il CSMA? | Il CSMA è una tecnica di trasmissione dati che rileva la portante prima di trasmettere.
Come funziona il CSMA? | Ogni dispositivo verifica se altri nodi stanno trasmettendo sul canale prima di avviare la trasmissione.
Cosa fa un dispositivo se il canale è libero nel CSMA? | Inizia a trasmettere.
Cosa fa un dispositivo se il canale è occupato nel CSMA? | Attende un tempo arbitrario prima di riprovare.
Quali sono le versioni di CSMA? | CSMA 1-persistente, CSMA non persistente, CSMA p-persistente.
Cosa caratterizza il CSMA 1-persistente? | Invia con probabilità 1 sul canale se non rileva trasmissioni.
Qual è un difetto del CSMA 1-persistente? | Non è immune dalle collisioni.
Come funziona il CSMA non persistente? | Controlla il canale e attende un intervallo casuale se occupato.
Qual è un vantaggio del CSMA non persistente? | Utilizza meglio il canale.
Qual è uno svantaggio del CSMA non persistente? | Allunga i ritardi.
Come funziona il CSMA p-persistente? | Trasmette con probabilità p se il canale è libero.
Cosa succede nel CSMA p-persistente se il canale è occupato? | Rimanda la trasmissione fino all'intervallo successivo.
Qual è il vantaggio delle varianti CSMA rispetto ad ALOHA? | Migliorano il tasso di successo.
Cos'è il CSMA/CD? | Una variante che annulla la trasmissione in caso di collisione.
Qual è il vantaggio del CSMA/CD? | Risparmia tempo e banda.
Dove è ampiamente utilizzato il CSMA/CD? | Nelle LAN Ethernet.
Qual è un pregio del CSMA? | Migliora le prestazioni di ALOHA e ALOHA-SLOTTED.
Dove è utilizzato il CSMA/CA? | Nelle reti senza fili.
Qual è lo standard che utilizza il CSMA/CA? | IEEE 802.11.
Qual è una variante del CSMA che rileva le collisioni? | CSMA/CD.
```
```csv
Cos'è il Basic Bitmap? | Un protocollo che gestisce l'accesso senza collisione in un mezzo di trasmissione condiviso.
Quanti intervalli compongono un periodo di contesa nel Basic Bitmap? | N intervalli, dove N è il numero di stazioni.
Cosa deve fare una stazione se ha un frame da inviare nel Basic Bitmap? | Deve inviare un "1" nell'intervallo corrispondente al suo numero.
Cosa succede una volta trascorsi gli N intervalli nel Basic Bitmap? | Ogni stazione sa quali sono le stazioni che vogliono trasmettere, evitando collisioni.
Qual è un altro nome per il Basic Bitmap? | Protocollo a prenotazione.
Qual è il pregio principale del Basic Bitmap? | Garantisce che non ci siano collisioni durante l'utilizzo di un canale condiviso.
Qual è un difetto del Basic Bitmap riguardo la priorità delle stazioni? | Dà priorità alle stazioni con un numero basso.
Cosa succede se due stazioni "i" e "j" vogliono trasmettere e i<j nel Basic Bitmap? | La stazione "i" si aggiudica la posizione.
Qual è un altro difetto del Basic Bitmap? | Le stazioni numerate con numeri bassi devono attendere di più rispetto a quelle con numeri più alti.
Di quanti bit di controllo ha bisogno il Basic Bitmap per stazione? | 1 bit di controllo per stazione.
Perché il Basic Bitmap non è adatto a reti con migliaia di utenti? | Perché richiede 1 bit di controllo per stazione, diventando inefficiente.
In quale ambito d'uso si applica il Basic Bitmap? | Protocollo dello strato MAC, utilizzato nelle connessioni con canale condiviso.
```
```csv
Cos'è il collision free binary countdown? | È un protocollo che migliora il basic bitmap, utilizzando un sistema di assegnazione della linea basato su una stringa binaria per evitare collisioni.
Come funziona il collision free binary countdown? | Una stazione comunica il proprio indirizzo come stringa binaria, e rinuncia a inviare se un'altra stazione ha un "1" in una posizione di bit più alta rispetto al proprio "0".
Qual è l'esempio di funzionamento del collision free binary countdown? | Esempio: 0010, 0100, 1001, 1010. Le stazioni con "0" più a sinistra si fanno da parte; 1010 vince e può trasmettere.
Qual è l'efficienza del collision free binary countdown? | L'efficienza è pari a (d/d*log_2N) e può raggiungere il 100% se l'indirizzo del mittente è l'intestazione del frame.
Qual è un problema del collision free binary countdown? | Le stazioni con numero maggiore hanno sempre la precedenza, causando uno sbilanciamento.
Come si risolve il problema di sbilanciamento nel collision free binary countdown? | Facendo ruotare i valori delle stazioni ad ogni step, spostando la stazione che ha inviato alla fine della coda.
Quali sono i pregi del collision free binary countdown? | Migliora l'efficienza in caso di molte stazioni, garantisce comunicazioni senza collisioni, e l'efficienza del canale migliora ad alto carico.
Quali sono i difetti del collision free binary countdown? | Priorità alle stazioni con numero maggiore, ritardo elevato a basso carico.
In quali ambiti viene usato il collision free binary countdown? | Protocollo dello strato MAC, utilizzato nelle connessioni con canale condiviso, ma attualmente non è utilizzato.
```
1. Cos'è l'adaptive tree walk protocol? | È un protocollo a contesa limitata che migliora le prestazioni dei protocolli con controllo della portante e senza collisioni.
2. Come funziona l'adaptive tree walk protocol? | Funziona come un albero binario, dove le stazioni sono le foglie. Si tenta di inviare a diverse altezze per evitare collisioni.
3. Cosa si fa se c'è una collisione all'altezza 0 nell'adaptive tree walk protocol? | Si sposta sul sottoalbero sinistro e si ritenta l'invio.
4. Cosa succede se non c'è conflitto nel sottoalbero sinistro? | La stazione che desidera inviare può farlo, poiché è l'unica nel sottoalbero.
5. Cosa si fa dopo aver inviato nel sottoalbero sinistro? | Si torna al nodo padre e si analizza il sottoalbero destro.
6. Quali sono i pregi dell'adaptive tree walk protocol? | Garantisce un ritardo limitato a basso carico e una buona efficienza a carico elevato.
7. In quali ambiti è utilizzato l'adaptive tree walk protocol? | È utilizzato nelle connessioni con più stazioni che vogliono trasmettere nello stesso mezzo di trasmissione.
```
Cos'è Ethernet? | Ethernet è il sistema LAN più diffuso al mondo, economico e facile da usare, adeguato all'utilizzo con TCP/IP.
Qual era l'intento iniziale di Ethernet? | Ottenere una trasmissione affidabile su cavo coassiale in condizioni di traffico contenuto.
Quale protocollo di accesso è stato adottato da Ethernet? | CSMA/CD.
A cosa si riferisce il nome Ethernet? | Al cavo, definito "etere".
Quanti tipi di cavi Ethernet sono generalmente utilizzati? | Quattro tipi di cavo.
Qual è il cavo Ethernet più vecchio? | 10base5, chiamato anche thick Ethernet.
Come sono realizzate le connessioni nel cavo 10base5? | Mediante spine a vampiro.
Cosa indica la notazione 10Base5? | Opera a 10Mbps, segnali a banda base, supporta segmenti fino a 500m.
Qual è il cavo Ethernet successivo al 10base5? | 10base2, chiamato anche thin Ethernet.
Quali connettori utilizza il cavo 10base2? | Connettori BNC.
Qual è la lunghezza massima del cavo 10base2? | 185 metri.
Quante macchine può supportare il cavo 10base2? | Non più di 30 macchine.
Qual è la terza tipologia di cablaggio Ethernet? | 10Base-T.
Quale tecnica è usata per trovare guasti nei cavi Ethernet? | TDR (Time Domain Reflectometry).
Qual è il vantaggio del sistema di cablaggio 10Base-T? | Facilità di gestione e uso di cablaggi preesistenti.
Qual è lo svantaggio del 10Base-T? | Lunghezza massima dei cavi di 100 metri dall'hub.
Qual è la versione più veloce del 10Base-T? | 100Base-T.
Qual è il quarto tipo di cavo Ethernet? | 10base-F, utilizza fibre ottiche.
Quali sono i vantaggi del 10base-F? | Eccellente immunità alle interferenze e buona sicurezza.
Qual è il costo del 10base-F? | È costoso a causa del prezzo dei connettori e dei terminatori.
Quali sono i pregi di Ethernet? | Sistema LAN più diffuso, economico, facile da usare, guasti semplici da localizzare.
Quali sono i difetti del 10base-T? | Lunghezza massima limitata a 100 metri dall'hub.
Quali sono i difetti del 10base-F? | Costi elevati.
Quali cavi Ethernet sono considerati obsoleti? | 10base5 e 10base2.
Qual è la tipologia standard di cablaggio nello standard Ethernet? | 10base-T.
In quali ambiti vengono utilizzati i 10base-F? | Nuove reti ad alta velocità.
```
```csv
Che problema risolve la codifica Manchester? | Risolve l'ambiguità dovuta al segnale 0 volt=bit 0 e permette l'auto-sincronizzazione del segnale.
Qual è la rappresentazione del bit "0" nella codifica Manchester? | Nella codifica Manchester, il bit "0" è rappresentato da un segnale Basso-Alto.
Qual è la rappresentazione del bit "1" nella codifica Manchester? | Nella codifica Manchester, il bit "1" è rappresentato da un segnale Alto-Basso.
Qual è uno svantaggio della codifica Manchester? | Richiede il doppio della banda rispetto alla conversione binaria 0-5 volt.
Qual è la differenza principale tra la codifica Manchester e la codifica Manchester differenziale? | La codifica Manchester differenziale si basa sulla verifica di transizioni all'inizio di un intervallo per rappresentare i bit.
Come viene rappresentato il bit "1" nella codifica Manchester differenziale? | Nella codifica Manchester differenziale, il bit "1" è rappresentato dalla mancanza di transizione all'inizio del suo intervallo.
Come viene rappresentato il bit "0" nella codifica Manchester differenziale? | Nella codifica Manchester differenziale, il bit "0" è indicato con un cambiamento di segnale all'inizio del suo intervallo.
Qual è un vantaggio della codifica Manchester differenziale rispetto alla codifica Manchester normale? | Offre migliori prestazioni per quanto riguarda il disturbo di segnale.
Qual è un difetto comune delle codifiche Manchester e Manchester differenziale? | Occupano il doppio della banda della codifica binaria elementare.
Quali sistemi adottano la codifica Manchester? | Tutti i sistemi Ethernet adottano la codifica Manchester.
Dove viene utilizzata la codifica Manchester differenziale? | La codifica Manchester differenziale è utilizzata da altre LAN.
Perché le codifiche Manchester sono dette auto-sincronizzanti? | Perché non necessitano di un segnale di sincronia esterno.
```
```
Cos'è il binary exponential backoff? | È un algoritmo utilizzato nel CSMA/CD per calcolare l'intervallo di attesa dopo una collisione.
Qual è la funzione principale del CSMA/CD? | Controllare il canale prima di trasmettere ed evitare le collisioni analizzando la portante.
Cosa succede dopo una collisione nel CSMA/CD? | Si attende un intervallo di tempo calcolato tramite l'algoritmo di backoff esponenziale.
Come viene diviso il tempo dopo una collisione? | In intervalli discreti uguali al tempo di propagazione di andata e ritorno del caso peggiore sul mezzo di trasmissione.
Quali sono le opzioni di attesa dopo la prima collisione? | Ogni stazione aspetta 0 o 1 intervalli temporali prima di ritentare.
Cosa succede se due stazioni scelgono lo stesso numero casuale? | La collisione si ripeterà.
Quali sono le opzioni di attesa dopo la seconda collisione? | Ogni stazione sceglie 0, 1, 2 o 3 intervalli temporali a caso.
Come si calcola il numero di intervalli da saltare dopo le collisioni? | Si sceglie un numero casuale tra 0 e 2^i-1, dove i è il numero di collisioni.
Qual è il limite di collisioni nel CSMA/CD? | 16 collisioni, dopodiché viene generato un errore.
Qual è un pregio del binary exponential backoff? | Si adatta dinamicamente al numero di stazioni che tentano di trasmettere.
Qual è un altro pregio del binary exponential backoff? | Assicura un basso ritardo quando poche stazioni collidono.
Cosa garantisce il binary exponential backoff quando molte stazioni collidono? | Un intervallo di tempo ragionevole.
In quale protocollo viene utilizzato il binary exponential backoff? | Nel protocollo di accesso multiplo CSMA/CD.
A cosa serve il binary exponential backoff nel CSMA/CD? | Per decidere/calcolare il tempo di entrata di una stazione nel canale dopo una collisione.
```
```csv
Cosa ha portato alla nascita delle LAN wireless? | L'aumento del numero di computer e dispositivi mobili e la domanda di collegarli al mondo esterno.
Qual è il vantaggio principale delle LAN wireless? | Permettono la connessione dei dispositivi senza bisogno di cavi.
Quali problemi possono sorgere con l'uso del sistema CSMA nelle LAN wireless? | Problemi di conflitto in caso di scambio di dati, come il problema della stazione nascosta e della stazione esposta.
Cos'è una stazione nascosta? | Una stazione che vuole inviare dati ma non riesce a ricevere i segnali dei concorrenti a causa della distanza eccessiva.
Qual è l'esempio di stazione nascosta nel testo? | A vuole inviare a B, ma non sente C, che è abbastanza vicino a B per inviare dati, causando un conflitto.
Cos'è una stazione esposta? | Una stazione che rileva una trasmissione in corso e attende per evitare conflitti, anche se la trasmissione non interferirebbe con la sua.
Qual è l'esempio di stazione esposta nel testo? | B trasmette ad A, C vuole inviare a D, ma attende perché rileva B, anche se B non interferirebbe con C.
Qual è la conseguenza del problema della stazione nascosta? | Si verifica un conflitto di trasmissione tra le stazioni.
Qual è la conseguenza del problema della stazione esposta? | Si genera uno stallo inutile, poiché la stazione attende inutilmente.
```
```
Cos'è Bluetooth? | Bluetooth è uno standard wireless per il collegamento di dispositivi tramite un sistema radio a basso costo, bassa potenza e portata ridotta.
Qual è l'unità di base di un sistema Bluetooth? | L'unità di base di un sistema Bluetooth è la piconet.
Da cosa è composta una piconet? | Una piconet è composta da un nodo master e da diversi nodi slave (non più di 7).
Qual è il raggio d'azione di una piconet? | Il raggio d'azione di una piconet è di 10 metri.
Cosa sono le scatternet? | Le scatternet sono un insieme di piconet collegate tramite un nodo ponte.
Chi controlla il clock in una piconet? | Il nodo master controlla il clock in una piconet.
Quali sono i due tipi principali di collegamenti Bluetooth? | I due tipi principali di collegamenti Bluetooth sono orientati alla connessione e senza connessione.
Cosa richiede un collegamento orientato alla connessione? | Un collegamento orientato alla connessione richiede di stabilire una connessione tra i dispositivi prima di inviare i dati.
Quando può iniziare l'invio di pacchetti in un collegamento senza connessione? | In un collegamento senza connessione, il trasmettitore può iniziare a inviare pacchetti in qualsiasi momento purché conosca l'indirizzo del destinatario.
Quali sono i due tipi di collegamenti definiti da Bluetooth per voce e dati? | I due tipi di collegamenti definiti da Bluetooth sono ACL (asincrono senza connessione) e SCO (sincrono orientato alla connessione).
Cosa supporta il collegamento ACL? | Il collegamento ACL supporta il traffico dati con un servizio best-effort e connessioni a commutazione di pacchetto, punto-multipunto e simmetriche o asimmetriche.
Cosa caratterizza il collegamento SCO? | Il collegamento SCO supporta connessioni real-time e multimediali, con connessioni a commutazione di circuito, punto-punto e simmetriche.
I protocolli Bluetooth seguono il modello OSI o TCP/IP? | No, i protocolli Bluetooth sono raggruppati in strati che non seguono né il modello OSI né TCP/IP.
```
```
Cos'è l'algoritmo di Flooding? | È un algoritmo statico in cui ogni pacchetto in arrivo è inviato a tutte le linee tranne quella da cui proviene.
Qual è una variante dell'algoritmo di Flooding? | Flooding selettivo, in cui i pacchetti sono inviati solo attraverso le linee che vanno approssimativamente nella direzione corretta.
Perché l'algoritmo di Flooding è usato in ambito militare? | Perché assicura la ricezione dei dati anche se molti router vengono distrutti.
Qual è il pregio principale dell'algoritmo di Flooding? | È semplice da attuare e assicura la ricezione del pacchetto alla stazione desiderata.
Quali sono i difetti dell'algoritmo di Flooding? | Spreco di banda, pacchetti duplicati e rischio di cicli infiniti.
In quale strato viene utilizzato l'algoritmo di Flooding? | Strato Network.
Perché l'algoritmo di Flooding è usato come metrica di confronto? | Perché sceglie sempre il percorso più breve, quindi nessun algoritmo può produrre un ritardo più breve.
Qual è la funzione principale dello strato network? | Instradare i pacchetti dal computer sorgente al computer di destinazione.
Quali sono i due tipi principali di algoritmi di routing? | Algoritmi non adattivi e algoritmi adattivi.
Su cosa si basano gli algoritmi non adattivi? | Su misure e stime del traffico e della topologia corrente.
Come cambiano le decisioni degli algoritmi adattivi? | Cambiano secondo le modifiche apportate alla topologia e al traffico.
Come viene calcolato il percorso negli algoritmi non adattivi? | Viene calcolato all'avvio della rete, in modalità fuori linea, e scaricato nei router.
```
```
La funzione principale dello strato network | Instradare i pacchetti dal computer sorgente al computer di destinazione
Algoritmi di routing si dividono in | Adattivi e non adattivi
Algoritmi non adattivi sono detti anche | Statici
Esempio di algoritmo non adattivo | Flooding
Algoritmi adattivi sono anche detti | Dinamici
Esempi di algoritmi adattivi | Distance vector routing e link-state routing
Cos'è il distance vector routing? | Algoritmo di routing che utilizza un vettore delle distanze per determinare il miglior percorso
Ogni router nel distance vector routing conserva | Una tabella (vettore) con la miglior distanza conosciuta per ogni destinazione
Le tabelle nel distance vector routing vengono aggiornate tramite | Scambio di informazioni con i router vicini
Algoritmo su cui si basa il distance vector routing | Algoritmo di Bellman-Ford
Cosa misura ogni router nel distance vector routing? | La distanza dai nodi adiacenti
Come costruisce la tabella un router nel distance vector routing? | Utilizzando l'algoritmo di Bellman-Ford e i dati ricevuti dai router vicini
Quando avviene l'aggiornamento delle tabelle nel distance vector routing? | Periodicamente
Reazione del distance vector routing alle "buone notizie" | Veloce aggiornamento della tabella
Reazione del distance vector routing alle "cattive notizie" | Lento aggiornamento della tabella
Problema che si verifica quando un nodo diventa irraggiungibile | Count to infinity
Soluzione al problema del count to infinity | Limitazione della lunghezza della route a (lunghezza massima route)+1
Pregio del distance vector routing | Ogni router ha il percorso migliore per i nodi adiacenti
Difetto del distance vector routing: convergenza | Impiega troppo tempo a raggiungere la convergenza
Difetto del distance vector routing: banda | Non tiene conto della banda della linea
Difetto del distance vector routing: cicli | Possibilità di cicli potenzialmente infiniti
Ambito d'uso del distance vector routing | Strato network per instradare i pacchetti, algoritmo adattivo (dinamico)
```
```csv
Cos'è la funzione principale dello strato network? | Instradare i pacchetti dal computer sorgente al computer di destinazione.
Quali sono i due grandi gruppi di algoritmi di routing? | Algoritmi adattivi e non adattivi.
Come sono anche detti gli algoritmi non adattivi? | Statici.
Qual è un esempio di algoritmo non adattivo? | Algoritmo di Flooding.
Quali algoritmi di routing sono generalmente utilizzati nelle moderne reti di computer? | Algoritmi adattivi o dinamici.
Quali sono due dei più popolari algoritmi adattivi? | Distance vector routing e linkstate routing.
Cosa sostituisce il linkstate routing? | Distance vector routing.
Quali sono i cinque punti su cui si basa il linkstate routing? | 1. Scoprire i propri vicini e i relativi indirizzi di rete. 2. Misurare il ritardo o il costo di ogni vicino. 3. Costruire un pacchetto che contiene tutte le informazioni raccolte. 4. Inviare questo pacchetto a tutti gli altri router. 5. Elaborare il percorso più breve verso gli altri router.
Come fa un router a scoprire i suoi vicini? | Inviando un pacchetto “HELLO” su ogni linea punto-punto.
Qual è il passo successivo dopo aver scoperto i vicini? | Misurare il costo della linea tramite un pacchetto “ECHO”.
Cosa contiene il pacchetto costruito da ogni router? | Identità del trasmittente, numero di sequenza, età, lista dei vicini e ritardo misurato per ogni vicino.
Quando vengono creati i pacchetti? | Periodicamente o in caso di avvenimenti speciali.
Qual è la parte più delicata dell'algoritmo di linkstate routing? | La distribuzione affidabile dei pacchetti che contengono la descrizione dello stato dei collegamenti.
Qual è l'idea fondamentale per la distribuzione dei pacchetti? | Utilizzare l'algoritmo di flooding.
Cosa succede se un pacchetto ricevuto è duplicato? | Viene scartato.
Cosa succede se un pacchetto ricevuto è nuovo? | Viene inoltrato a tutte le linee tranne a quella di ricezione.
Cosa succede se il numero di sequenza di un pacchetto è inferiore al numero più alto visto? | Il pacchetto viene scartato in quanto obsoleto.
Quale algoritmo utilizza il router per costruire l'intero grafo della sottorete? | Algoritmo di Dijkstra.
Perché l'algoritmo di Dijkstra non può essere utilizzato in caso di cammini negativi? | Perché è simile all'algoritmo di Bellman-Ford, ma non gestisce cammini negativi.
Quali sono i pregi del linkstate routing? | Può gestire reti caotiche, converge velocemente al cammino minimo, difficilmente genera cicli, facile da comprendere.
Qual è il principale svantaggio del linkstate routing? | Difficile da realizzare a causa della notevole capacità di memoria ed elaborazione richiesta dai router.
In quali ambiti è utilizzato il linkstate routing? | Strato network, sostituto al distance vector routing, molto utilizzato nelle reti attuali.
```
```csv
Funzione principale dello strato network | Instradare i pacchetti dal computer sorgente al computer di destinazione.
Algoritmi di routing | Flooding, linkstate, distance vector.
Problema della congestione | Reti congestionate quando più computer inviano pacchetti alla stessa destinazione.
Cosa causa la congestione | Ritrasmissione dei pacchetti persi, causando ulteriori ingorghi.
Cos'è un choke packet | Un pacchetto speciale per il controllo di flusso in una rete.
Quando viene inviato un choke packet | Quando un router rileva una congestione.
Cosa fa l'host originale quando riceve un choke packet | Diminuisce il flusso, tipicamente lo dimezza.
Cosa succede dopo che l'host riceve un choke packet | Ignora i successivi choke packet per un tempo prefissato.
Cosa fa l'host dopo il tempo prefissato | Si rimette all'ascolto per eventuali nuovi choke packet.
Cosa succede se arrivano nuovi choke packet dopo il tempo prefissato | L'host diminuisce ulteriormente il flusso.
Cosa succede se non arrivano nuovi choke packet dopo il tempo prefissato | L'host riprende gradualmente la velocità normale.
Pregio del choke packet | Risolve la congestione di una linea tramite uno speciale pacchetto.
Difetto del choke packet | Lento a reagire, l'host ci mette tempo per ricevere il choke packet e prendere provvedimenti.
Miglioramento del choke packet | Choke packet hop-by-hop.
Ambiti d'uso del choke packet | Strato network, algoritmo di controllo della congestione.
```
```csv
Cos'è la funzione principale dello strato network? | Instradare i pacchetti dal computer sorgente al computer di destinazione.
Quali algoritmi di routing vengono utilizzati per decidere il miglior percorso? | Flooding, linkstate o distance vector.
Qual è il problema principale che può verificarsi nelle reti? | La congestione.
Cosa causa la congestione nelle reti? | Più computer vogliono inviare pacchetti alla stessa destinazione che non riesce ad elaborarli tutti.
Qual è la conseguenza della congestione? | Ritrasmissione dei pacchetti e ulteriori ingorghi.
Cos'è il choke packet hop-by-hop? | Un miglioramento del choke packet per il controllo della congestione.
Qual era il problema del choke packet originale? | Tempo di reazione troppo lento per prendere provvedimenti.
Come risolve il problema il choke packet hop-by-hop? | Limitando immediatamente tutte le stazioni che attraversa.
Qual è il pregio del choke packet hop-by-hop rispetto all'originale? | Da sollievo più veloce alla rete.
Qual è il difetto del choke packet hop-by-hop? | Richiede maggior utilizzo dei buffer di trasmissione nei router.
In quale ambito viene utilizzato il choke packet hop-by-hop? | Strato network, algoritmo di controllo della congestione.
Qual è il miglioramento del choke packet? | Hop-by-hop choke packet.
```
```
La funzione principale dello strato network | Instradare i pacchetti dal computer sorgente al computer di destinazione.
Algoritmi di routing utilizzati nello strato network | Flooding, linkstate, distance vector.
Problema principale che può verificarsi nelle reti | Congestione.
Cosa causa la congestione nelle reti | Troppi pacchetti inviati alla stessa destinazione che non riesce a elaborarli.
Conseguenza della congestione | Ritrasmissione dei pacchetti e ulteriori ingorghi.
Tecnica utilizzata dai router per gestire la congestione quando gli algoritmi di choke packet non bastano | Load shedding.
Descrizione di load shedding | Eliminazione di pacchetti casuali in caso di sovraffollamento.
Criteri generali per migliorare load shedding | Wine e milk.
Cosa fa il criterio wine | Dà più importanza ai pacchetti vecchi e scarta quelli nuovi.
Cosa fa il criterio milk | Dà più importanza ai pacchetti nuovi e scarta quelli vecchi.
Pregio principale del load shedding | Risolve la congestione in modo brutale quando il choke packet non basta.
Difetto principale del load shedding | Scarta pacchetti senza un criterio preciso, rischiando di eliminare pacchetti importanti.
Ambito d'uso del load shedding | Strato network.
Metodo del load shedding | Metodo brutale utilizzato per risolvere la congestione delle linee.
```
```
Cos'è RED? | RED è un algoritmo che scarta pacchetti prima che il buffer sia completamente pieno per gestire la congestione.
Qual è l'obiettivo principale di RED? | L'obiettivo principale di RED è scartare pacchetti prima che la situazione diventi senza speranza.
Come fanno i router a decidere quando scartare i pacchetti con RED? | I router mantengono una media mobile delle lunghezze delle code per decidere quando scartare i pacchetti.
Cosa succede quando la lunghezza media della coda supera una soglia con RED? | La linea è considerata congestionata e il router prende azioni correttive.
Qual è l'azione correttiva che un router può prendere con RED? | Il router può scegliere un pacchetto a caso dalla coda e scartarlo.
Cosa potrebbe fare un router per segnalare il rischio di congestione? | Potrebbe inviare un choke packet per chiedere la diminuzione di flusso.
Perché inviare un choke packet potrebbe non essere ideale? | Inviare un choke packet potrebbe congestionare ulteriormente le linee.
Cosa succede quando un pacchetto viene scartato con RED? | La sorgente invierà nuovamente il pacchetto a causa del mancato acknowledgement.
Qual è un pregio di RED? | Risolve le congestioni prima che sia necessario scartare pacchetti con il load shedding.
Qual è un difetto di RED? | Non può sapere esattamente quale pacchetto ha causato il superamento della soglia e chi è il reale mittente.
