Selective Repeat - descrizione | Con il selective repeat, quando viene ricevuto un frame in errore viene scartato, mentre i frame buoni ricevuti successivamente vengono salvati in un buffer; quando la sorgente va in timeout, solo il frame più vecchio senza ACK viene ritrasmesso. Se quel frame arriva correttamente, la destinazione può passare in sequenza allo strato network tutti i frame presenti nel buffer. La ripetizione selettiva può inviare dei NACK (Not acknowledgement) quando trova un errore, così da stimolare la ritrasmissione prima dello scadere del timer. La ripetizione selettiva corrisponde ad avere una finestra di ricezione maggiore di 1.
Selective Repeat - pregi | Aumentano di molto le performance, soprattutto grazie ai NACK che stimolano la ritrasmissione prima dello scadere del timer.
Selective Repeat - difetti | Essendo una ricezione non sequenziale c'è il rischio che gli intervalli della prima finestra si sovrappongano con la successiva, con conseguenza che il ricevitore non sa' se siano dati ritrasmessi (se gli ACK vengono persi) o dati nuovi (se gli ACK sono stati ricevuti).
Selective Repeat - ambiti di utilizzo | Utilizzato in base alla disponibilità delle risorse, finestra di ricezione maggiore di 1.
```csv
ALOHA - descrizione | ALOHA è un protocollo di rete per garantire le funzionalità di accesso multiplo al mezzo di trasmissione dati condiviso tra più utenti. Esistono due tipi di reti: quelle che utilizzano le connessioni punto-punto e quelle che usa canali broadcast; questo protocollo viene utilizzato per le seconde. Inventato negli anni '70 nelle Hawaii, l'idea di fondo è di consentire agli utenti di trasmettere ogni volta che hanno dati da inviare. Questo naturalmente genera collisioni, tuttavia i canali broadcast danno la possibilità di avere il feedback sul frame trasmesso e verificare se il frame è stato ricevuto correttamente o no; la stazione trasmittente ascolta il canale e determina il successo o insuccesso della trasmissione. Se il frame viene danneggiato, le stazioni aspettano un tempo casuale prima di ritrasmettere (deve essere casuale altrimenti i frame si danneggiano continuamente). Il successo dell'ALOHA puro è di circa 18%.
ALOHA - pregi | Permette l'accesso multiplo allo stesso mezzo di trasmissione condiviso da più utenti (broadcast).
ALOHA - difetti | Poco efficiente in comunicazioni con tante stazioni.
ALOHA - ambiti d'uso | Protocollo di livello MAC, questo protocollo non è attualmente utilizzato. Creato tuttavia per l'utilizzo nelle connessioni di tipo broadcast, in cui il mezzo trasmissivo è condiviso da più di due punti.
Slotted ALOHA - descrizione | Il protocollo Slotted ALOHA aggiunge al protocollo sopracitato la divisione del tempo in intervalli discreti, chiamati slot. Ogni stazione viene vincolata a cominciare la propria trasmissione solo all'inizio di uno slot temporale, se una stazione è pronta a trasmettere, dovrà necessariamente attendere l'inizio dello slot successivo. Lo svantaggio di questo protocollo è la necessità di un meccanismo di sincronizzazione che indichi alle varie stazioni quando possono cominciare la trasmissione. Questa divisione in slot migliora il grado di successo del doppio rispetto all'ALOHA puro, circa 36%.
Slotted ALOHA - pregi | Migliora l'ALOHA puro, aumentando il grado di successo di circa il doppio.
Slotted ALOHA - difetti | Necessita di un meccanismo di sincronizzazione che indichi alle varie stazioni quando trasmettere.
Slotted ALOHA - ambiti d'uso | Protocollo di livello MAC, utilizzato nelle connessioni broadcast per condividere lo stesso mezzo trasmissivo da più utenti.
```
CSMA - descrizione | Il CSMA è una tecnica di trasmissione dati in cui ogni dispositivo verifica se altri nodi stanno trasmettendo sul canale prima di avviare la trasmissione dei dati. Se il canale è libero, iniziano a trasmettere; altrimenti, attendono un tempo arbitrario prima di riprovare. Esistono diverse versioni di CSMA: 1-persistente, non persistente e p-persistente. Queste varianti migliorano enormemente il tasso di successo rispetto ad ALOHA e ALOHA-slotted. Un ulteriore miglioramento si ottiene permettendo alle stazioni di annullare la trasmissione in caso di collisione, risparmiando tempo e banda, noto come CSMA/CD, utilizzato nelle LAN Ethernet.
CSMA - pregi | Migliora di molto le prestazioni di ALOHA e ALOHA-slotted. Un ulteriore miglioramento si ottiene annullando la trasmissione in caso di collisione, risparmiando tempo e banda.
CSMA - difetti | --
CSMA - ambiti d'uso | CSMA/CA è utilizzato prevalentemente nelle connessioni in cui il rilevamento delle collisioni non è realizzabile, come le reti senza fili. Utilizzato nello standard IEEE 802.11. Una variante che rileva le collisioni è il CSMA/CD, utilizzato nelle LAN Ethernet.
Basic Bitmap - descrizione | Esistono protocolli che garantiscono la gestione degli accessi senza collisione, uno tra questi è il basic Bitmap (metodo a mappa di bit elementare). In questo protocollo ogni periodo di contesa è composto esattamente da N intervalli (N=# stazioni). Ogni stazione è numerata, e se ha un frame da inviare deve inviare un “1” nell'intervallo corrispondente al suo numero. A nessun'altra stazione è concesso di trasmettere durante questo intervallo. Cosi facendo ogni stazione si “prenota” l'intervallo di trasmissione. Una volta trascorsi gli N intervalli, ogni stazione sa quali sono le stazioni che vogliono trasmettere, di conseguenza non ci sarà mai alcuna collisione. Questo è anche chiamato protocollo a prenotazione.
Basic Bitmap - pregi | Garantisce che non ci siano collisioni durante l'utilizzo di un canale condiviso.
Basic Bitmap - difetti | Protocollo sbilanciato, da priorità alle stazioni con un numero basso, se una stazione “i” e una “j” vogliono trasmettere e i<j allora i si aggiudica la posizione. Contemporaneamente però le stazioni numerate con numeri bassi dovranno attendere di più rispetto a quelle con numeri più alti. Ha bisogno di 1 bit di controllo per stazione, in reti con migliaia di utenti non è molto adatto.
Basic Bitmap - ambiti di utilizzo | Protocollo dello strato MAC, utilizzato nelle connessione con canale condiviso
Collision free binary countdown - descrizione | Il collision free binary countdown o conteggio binario migliora il basic bitmap, utilizzando un sistema di assegnazione della linea in base ad una stringa binaria. Una stazione che desidera utilizzare il canale deve comunicare a tutti il proprio indirizzo sotto forma di stringa binaria, hanno tutti la stessa lunghezza. I conflitti si evitano grazie ad una regola di arbitraggio: la stazione rinuncia ad inviare non appena si accorge che un'altra stazione con un “1” in una posizione di bit di ordine elevato che nel proprio indirizzo vale “0”. L'efficienza è pari a (d/d*log_2N) (con d numero di bit) ma può raggiungere anche il 100% se l'indirizzo del mittente costituisce l'intestazione del frame. Si può notare uno sbilanciamento notevole in quanto le stazioni con numero maggiore risultano avere sempre la precedenza. Questo può essere ovviato facendo ruotare i valori delle stazioni ad ogni step, così quando una stazione riesce ad inviare viene spostata alla fine della coda, in modo da permettere a tutte le stazioni la possibilità di inviare. Questo algoritmo è semplice, elegante ed efficiente, tuttavia attualmente non è utilizzato.
Collision free binary countdown - pregi | Migliora il problema della scarsa efficienza in caso di molte stazioni del basic bitmap. Garantisce comunicazioni senza collisioni. Ad alto carico l'efficienza del canale migliora.
Collision free binary countdown - difetti | Da priorità alle stazioni con numero maggiore, con conseguente sbilanciamento. Problema risolto facendo ruotare i valori delle stazioni ad ogni step. A basso carico hanno un ritardo elevato.
Collision free binary countdown - ambiti d'uso | Protocollo dello strato MAC. Utilizzato nelle connessione con canale condiviso. Attualmente non utilizzato.
Adaptive tree walk protocol - descrizione | Adaptive tree walk protocol è un protocollo a contesa limitata che migliora ulteriormente le prestazioni dei protocolli sopracitati. Si può immaginare questo metodo come un albero binario, in cui le stazioni sono le foglie e sono divise nei vari rami. Inizialmente si prova a inviare ad altezza 0: se non vi è collisione si procede all'invio, in caso contrario ci si sposta sul sottoalbero sinistro e si ritenta; se il conflitto non c'è più si fa inviare la stazione che lo desidera (se non c'è conflitto vuol dire che nel sottoalbero sinistro c'è solo una stazione che vuole inviare). Dopo aver inviato si torna al nodo padre e si analizza il sottoalbero destro, ripetendo i test e scendendo nei sottoalberi in caso di conflitto.
Adaptive tree walk protocol - pregi | Garantisce un ritardo limitato in caso di basso carico e una buona efficienza in caso di carico più elevato.
Adaptive tree walk protocol - difetti | --
Adaptive tree walk protocol - ambiti di utilizzo | Utilizzato nelle connessioni con più stazioni che vogliono trasmettere nello stesso mezzo di trasmissione.
Ethernet - descrizione | Ethernet è il sistema LAN più diffuso al mondo, è economico e facile da usare e la diffusione delle componenti hardware ne ha facilitato l'adozione. È adeguata all'utilizzo con TCP/IP. Nasce con l'intento di ottenere una trasmissione affidabile su cavo coassiale in condizioni di traffico contenuto, ma in grado di tollerare possibili picchi di carico. Per regolamentare l'accesso al mezzo trasmissivo era stato adottato un protocollo di accesso multiplo del tipo CSMA/CD. Il nome Ethernet si riferisce al cavo (definito "etere"). Andiamo quindi ad elencare le tipologie di cavi utilizzati in questo standard. Generalmente vengono utilizzati 4 tipi di cavo.
Ethernet - pregi | Sistema LAN più diffuso, economico e facile da utilizzare. I primi due tipi di cavo non vale la pena analizzarli perchè ormai sono obsoleti, i 10base-T sono sicuramente più economici rispetto ai 10base-F che tuttavia provvedono a garantire un'eccellente immunità alle interferenze e una velocità molto superiore alla controparte in rame. Grazie all'utilizzo degli hub i guasti sono semplici da localizzare e correggere.
Ethernet - difetti | I 10base-T hanno una lunghezza massima molto limitata: 100 metri dall'hub. I 10base-F costano molto.
Ethernet - ambiti di utilizzo | I primi due non sono utilizzati, il 10base-T è diventato una tipologia standard di cablaggio nello standard Ethernet, i 10base-F vengono utilizzati largamente in tutte le nuove reti ad alta velocità.
Codifica Manchester - descrizione | Queste codifiche sono dette auto-sincronizzanti in quanto non necessitano di un segnale di sincronia esterno. Queste codifiche suddividono ogni bit codificato in due, nella codifica Manchester lo “0” viene rappresentato da un segnale Basso-Alto, mentre l'”1” viene rappresentato da un segnale Alto-Basso (esistono due convenzioni opposte riguardo la rappresentazione dei segnali “1” e “0”). Così facendo anche in caso di dissincronia, i dati in questo formato permettono un flusso auto-sincronizzante. Uno svantaggio è che la codifica manchester richiede il doppio della banda rispetto alla pura conversione binaria 0-5 volt.
Codifica Manchester differenziale - descrizione | La codifica Manchester differenziale differisce da quella originale nella rappresentazione dei bit: questa infatti si basa sulla verifica di transizioni all'inizio di un intervallo. La presenza di una di queste infatti (che siano alto-basso o basso-alto) identifica un valore, la mancanza di transizione invece indica il valore opposto. Per convenzione il bit 1 viene rappresentato dalla mancanza di transizione all'inizio del suo intervallo, mentre lo 0 è indicato con un cambiamento di segnale nello stesso periodo. Rispetto a Manchester normale, la codifica differenziale è più complessa a livello hardware ma offre migliori prestazioni per quanto riguarda il disturbo di segnale.
Codifica Manchester - pregi | Si risolve il problema di ambiguità dovuto al segnale 0 volt=bit 0. Queste codifiche permettono l'auto sincronizzazione del segnale.
Codifica Manchester - difetti | Occupano il doppio della banda della codifica binaria elementare, perché gli impulsi sono larghi la metà.
Codifica Manchester - ambiti di utilizzo | Tutti i sistemi Ethernet adottano la codifica Manchester perché è più semplice, mentre la Manchester differenziale è utilizzata da altre LAN.
Binary exponential backoff - descrizione | La caratteristica principale del CSMA/CD è che una volta rilevata una collisione, si attende un intervallo prima di ritrasmettere. Questo intervallo viene calcolato ogni volta tramite l'algoritmo di backoff esponenziale.
Binary exponential backoff - pregi | Si adatta dinamicamente al numero di stazioni che tentano di trasmettere. Assicura un basso ritardo quando poche stazioni collidono e garantisce un intervallo di tempo ragionevole quando invece la collisione coinvolge molte stazioni.
Binary exponential backoff - difetti | --
Binary exponential backoff - ambiti di utilizzo | Utilizzato nel protocollo di accesso multiplo CSMA/CD, e serve per decidere/calcolare il tempo di entrata di una stazione nel canale (dopo una collisione).
Stazione nascosta - descrizione | La stazione nascosta non è altro che una stazione che vuole inviare, ma non riesce a ricevere i segnali dei concorrenti a causa della sua distanza eccessiva. Supponiamo di avere A, B e C. A vuole inviare a B e prima di farlo ascolta se ci sono altre connessioni; non ne sente e procede all'invio. Tuttavia, C, è troppo distante perché A lo senta, ma abbastanza vicino a B per inviargli dati, così lo fa e va in conflitto con l'invio di A.
Stazione esposta - descrizione | Il problema della stazione esposta invece è l'inverso. B trasmette ad A, C vuole inviare a D e controlla la presenza di portante sul mezzo di trasmissione e rileva B che sta inviando, così attende per evitare conflitti; tuttavia B non intralcerebbe la trasmissione di C, ma questo non lo può sapere, di conseguenza si genera uno stallo inutile. Questo è il problema della stazione esposta.
Bluetooth - descrizione | Bluetooth è uno standard wireless che permette il collegamento di dispositivi di calcolo, di comunicazione e accessori vari mediante un sistema radio wireless a basso costo, bassa potenza e portata ridotta. L'unità di base di un sistema Bluetooth è la piconet, composta da un nodo master e da diversi nodi slave (non più di 7), situati nel raggio di 10 metri. Più piconet possono trovarsi nella stessa stanza e possono essere collegate tramite un nodo ponte; un insieme di piconet è chiamato scatternet. Tutto si basa sulla comunicazione tra nodo master e nodo slave. Il master controlla il clock e decide quale dispositivo può comunicare in ogni intervallo temporale. I tipi di collegamenti si suddividono in due tipi principali: orientati alla connessione o senza connessione. Il primo richiede di stabilire una connessione tra i dispositivi prima di inviare i dati, mentre in quello senza connessione il trasmettitore può in qualsiasi momento iniziare a inviare i propri pacchetti purché conosca l'indirizzo del destinatario. Bluetooth definisce inoltre due tipi di collegamenti a supporto delle applicazioni voce e trasferimento dati: un servizio asincrono senza connessione (ACL) ed un servizio sincrono orientato alla connessione (SCO). ACL supporta il traffico dati e si basa su un servizio di tipo best-effort. Supporta connessioni a commutazione di pacchetto, connessioni punto-multipunto (multicast) e connessioni simmetriche o asimmetriche. SCO invece è un collegamento che supporta connessioni con un traffico di tipo real-time e multimediali, prevede connessioni a commutazione di circuito, connessioni punto-punto e connessioni simmetriche. Bluetooth ha protocolli raggruppati in strati, che non seguono ne modello OSI né TCP/IP.
Bluetooth - pregi | Bluetooth offre collegamenti wireless a basso costo e bassa potenza, con portata ridotta, rendendolo adatto per la connessione di dispositivi vicini.
Bluetooth - difetti | La portata ridotta e la mancanza di garanzia di consegna dati nel servizio ACL possono essere considerati limiti per alcune applicazioni.
Bluetooth - ambiti di utilizzo | Bluetooth è utilizzato per collegare dispositivi di calcolo, di comunicazione e accessori vari, supportando sia applicazioni voce che trasferimento dati con connessioni di tipo ACL e SCO.
Algoritmo statico Flooding - descrizione | L'algoritmo di Flooding è un algoritmo statico, in cui ogni pacchetto in arrivo è inviato a tutte le linee tranne quella da cui proviene. Una variante più pratica è chiamata flooding selettivo, dove i router trasmettono i pacchetti solo attraverso le linee che vanno approssimativamente nella direzione corretta.
Algoritmo statico Flooding - pregi | Semplice da attuare e assicura la ricezione del pacchetto alla stazione desiderata.
Algoritmo statico Flooding - difetti | Spreco evidente di banda, pacchetti duplicati e rischio di cicli infiniti.
Algoritmo statico Flooding - ambiti d'uso | Strato Network. Utilizzato come metrica di confronto per altri algoritmi di routing e in ambito militare, in quanto la duplicazione dei pacchetti può essere vantaggiosa a causa del rischio di bombardamenti.
Distance Vector Routing - descrizione | Gli algoritmi di routing basati sul vettore delle distanze (distance vector routing) operano facendo in modo che ogni router conservi una tabella (vettore) che definisce la miglior distanza conosciuta per ogni destinazione e la linea che lo conduce ad essa. Queste tabelle vengono aggiornate scambiando informazioni con i router vicini. Questo algoritmo è basato sull'algoritmo di Bellman-Ford (che calcola i cammini minimi su un grafo). Ogni router misura la “distanza” (secondo una metrica che può includere vari fattori) che lo separa dai nodi adiacenti ricevendo i dati dai router vicini. A partire da tali dati, utilizzando l'algoritmo di Bellman-Ford, il router costruisce una tabella che associa ad ogni destinazione conosciuta la stima della distanza che lo separa dalla destinazione e il primo passo del percorso calcolato. Questo aggiornamento viene fatto periodicamente e dopo sufficienti scambi ciascun router avrà una riga per ogni altro nodo nella rete. Distance vector routing reagisce in modo veloce per le "buone notizie", ma in modo lento per le "cattive notizie": una destinazione X che ha una route inizialmente larga, se in un nuovo scambio di informazioni sulle route table arriva un messaggio dove viene accorciata la distanza per X, allora la tabella viene immediatamente aggiornata; per quanto riguarda le "cattive notizie" se un nodo X diventa irraggiungibile (per disconnessione o crash) si crea il problema del cout to infinity, dove la tabella di routing verso X inizia ad aumentare all'infinito poiche' i router vicini si basano su altre route per X senza sapere che X non e' piu' connesso. Cosi' mano a mano la strada verso X inizia a tendere all'infinito. Una soluzione a questo problema e' l'utilizzo della limitazione alla lunghezza della route fino ad un massimo di (lunghezza massima route)+1
Distance Vector Routing - pregi | Ogni router ha il percorso migliore per arrivare a tutti i suoi nodi adiacenti.
Distance Vector Routing - difetti | Impiega troppo tempo a raggiungere la convergenza. Non tiene conto della banda della linea quando sceglie i percorsi. Possibilità che si creino i cicli, potenzialmente infiniti.
Distance Vector Routing - ambiti d'uso | Strato network per instradare i pacchetti ai vari router della rete, algoritmo adattivo (dinamico).
Linkstate routing - descrizione | Gli algoritmi di routing basati sullo stato dei collegamenti (linkstate routing) è il sostituto del distance vector routing. L'idea di questo algoritmo si basa su 5 punti: Scoprire i propri vicini e i relativi indirizzi di rete, Misurare il ritardo o il costo di ogni vicino, Costruire un pacchetto che contiene tutte le informazioni raccolte, Inviare questo pacchetto a tutti gli altri router, Elaborare il percorso più breve verso gli altri router.
Linkstate routing - pregi | Può gestire reti molto caotiche. Converge velocemente al cammino minimo. Difficilmente genera cicli. Facile da comprendere.
Linkstate routing - difetti | Difficile da realizzare, a causa della notevole capacità di memoria ed elaborazione richiesta dai router.
Linkstate routing - ambiti di utilizzo | Strato network, sostituto al distance vector routing. Molto utilizzato nelle reti attuali visti i numerosi pregi.
Choke packet - descrizione | Il choke packet è uno speciale pacchetto utilizzato per il controllo di flusso in una rete. Un router che rileva una congestione, invia all'host originale del pacchetto un choke packet per avvertirlo di diminuire il flusso. Quando l'host sorgente riceve il pacchetto speciale diminuisce il flusso (tipicamente lo dimezza) e ignora i successivi choke packet (generalmente ne arrivano in rapida successione), passato un tempo prefissato l'host si rimette all'ascolto, se arrivano altri choke packet in quel frangente diminuisce ulteriormente il flusso, altrimenti riprende gradualmente la velocità normale.
Choke packet - pregi | Permette di risolvere la congestione di una linea tramite l'uso di uno speciale pacchetto.
Choke packet - difetti | Lento a reagire, purtroppo l'host produttore di pacchetti che genera la congestione, ci mette un certo tempo per ricevere il choke packet e prendere provvedimenti. Un miglioramento si ha con il Choke packet hop-by-hop (altro algoritmo per risolvere la congestione).
Choke packet - ambiti di utilizzo | Strato network, algoritmo di controllo della congestione.
Choke packet hop-by-hop - descrizione | Il hop-by-hop choke packet è un miglioramento della sua versione precedente (choke packet). Choke packet aveva il problema di aver un tempo di reazione per prendere provvedimenti troppo lento, il che causava una grossa perdita di dati prima di risolvere il problema. Hop-by-hop choke packet risolve questo problema limitando tutte le stazioni che attraversa in maniera immediata, senza dover attendere di arrivare all'host sorgente.
Choke packet hop-by-hop - pregi | Rispetto al choke packet originale, da sollievo più veloce alla rete.
Choke packet hop-by-hop - difetti | Richiede maggior utilizzo dei buffer di trasmissione nei router tra mittente e destinatario.
Choke packet hop-by-hop - ambiti di utilizzo | Strato network, algoritmo di controllo della congestione, miglioramento del choke packet.
Load shedding - descrizione | Quando gli algoritmi di choke packet (puro e hop-by-hop) non bastano per gestire la congestione, i router possono utilizzare la tecnica load shedding che, molto banalmente elimina dei pacchetti casuali in caso di sovraffollamento. Lo scartare pacchetti casuali non è sempre la scelta migliore, per migliorare l'algoritmo infatti la scelta può basarsi sull'applicazione in esecuzione. Esistono due criteri generali per identificare queste scelte, wine e milk. Wine da più importanza ai pacchetti vecchi, scarta di conseguenza quelli nuovi (vecchio è meglio del nuovo), milk invece al contrario dà importanza maggiore ai pacchetti nuovi (nuovo è migliore del vecchio). Questa tecnica permette numerose applicazioni e metodi per implementarla (oltre a wine e milk). Questo permette di tenere sotto controllo possibili momenti di congestione.
Load shedding - pregi | Risolve la congestione in modo brutale, quando il choke packet non basta.
Load shedding - difetti | Scarta pacchetti senza un criterio sufficientemente preciso da evitare di scartare pacchetti importanti.
Load shedding - ambiti di utilizzo | Strato network, metodo brutale utilizzato per risolvere la congestione delle linee.
Red - descrizione | Red fa in modo che i router scartino i pacchetti prima che la situazione diventi senza speranza (early). Per stabilire quando è il momento giusto per iniziare a scartare i pacchetti, i router mantengono una media mobile delle lunghezze delle code. Quando la lunghezza media su una linea supera una soglia di guardia allora quella determinata linea è considerata congestionata e prende le dovute azioni di correzione. Il massimo che può fare purtroppo è scegliere un pacchetto a caso dalla coda che ha attivato “l'azione difensiva” e scartarlo. Per segnalare il rischio di congestione il router potrebbe inviare un choke packet per chiedere la diminuzione di flusso, tuttavia questo congestionerebbe ulteriormente le linee. Scartando il pacchetto, la sorgente lo invierà nuovamente a causa del mancato acknowledgement.
Red - pregi | Risolve le congestioni prima che sia troppo tardi e sia necessario scartare pacchetti con il load shedding.
Red - difetti | Non può sapere esattamente che pacchetto ha causato il superamento della soglia (di conseguenza non sa chi è il reale mittente), di conseguenza non è il massimo della precisione.
Red - ambiti di utilizzo | Viene utilizzato prevalentemente nelle reti in cui le sorgenti rispondono ai pacchetti perduti rallentando il flusso. Nelle reti wireless la perdita dei pacchetti è causata dal rumore nella maggior parte dei casi, di conseguenza non si rallenta il flusso e RED è impossibile da utilizzare.
Reverse Path Forwarding - descrizione | Con il Reverse path forwarding, il router che riceve un pacchetto controlla se gli è giunto da una linea che normalmente è utilizzata per inviare i pacchetti alla sorgente (ovvero che sia la linea con cammino minimo da lui alla sorgente). In caso affermativo, c'è una forte probabilità che il pacchetto broadcast abbia seguito il percorso migliore dalla sorgente fino a lui, di conseguenza lo copia e lo inoltra a tutte le linee (tranne quella da cui l'ha ricevuto). Se invece il pacchetto broadcast è giunto attraverso una linea diversa dalla preferita per raggiungere la sorgente, il pacchetto viene scartato in quanto è probabile si tratti di un duplicato.
Reverse Path Forwarding - pregi | Implementazione facile ed efficiente: non richiede di conoscere la mappa della sottorete, liste di destinazione o mappe di bit per ogni pacchetto. Previene il problema dell'IP spoofing (falsificazione dell'indirizzo del mittente).
Reverse Path Forwarding - difetti | --
Reverse Path Forwarding - ambiti di utilizzo | Strato Network, tecnica usata nei moderni router con lo scopo di assicurare un cammino di pacchetti privi di loop.
Quality of Service (QoS) - descrizione | Un flusso di pacchetti da una sorgente a una destinazione è chiamato, appunto, flusso. Ogni flusso viene regolamentato per il percorso da effettuare e quando effettuarlo, i metodi di gestione della congestione e così via. Ogni flusso ha le sue esigenze, in base all'applicazione che sta servendo, possiamo quindi caratterizzare queste esigenze in quattro parametri primari: affidabilità, ritardo, jitter e banda. Insieme, questi parametri determinano la QoS (Quality of Service), ossia la qualità del servizio richiesta dal flusso.
Quality of Service (QoS) - pregi | La QoS permette di caratterizzare le esigenze di un flusso in base a parametri come affidabilità, ritardo, jitter e banda, che possono essere adattati in base al tipo di applicazione, come alta affidabilità per la posta elettronica o bassa tolleranza al ritardo per le videoconferenze.
Quality of Service (QoS) - difetti | Nessuna tecnica è in grado di fornire QoS efficiente e sicura in modo ottimo.
Quality of Service (QoS) - ambiti di utilizzo | QoS è utilizzato per applicazioni diverse, come la posta elettronica, trasferimento di file, telefonate, videoconferenze, accesso remoto e streaming video, ognuna con requisiti diversi per affidabilità, ritardo, jitter e banda.
Leaky bucket - descrizione | Questo algoritmo si basa sull'idea del “secchio che perde” attraverso il quale qualsiasi quantità d'acqua contenuta fluirà all'esterno sempre con la stessa velocità, se l'acqua viene aggiunta troppo velocemente questa supererà in volume la capacità del secchio e straborderà. Allo stesso modo il leaky bucket è formato da una coda finita. Al suo arrivo, se c'è spazio il pacchetto viene aggiunto alla coda, altrimenti viene scartato. I pacchetti che sono in coda, vengono trasmessi uno alla volta ogni ciclo di clock (se la coda non è vuota). In questo modo si crea un flusso costante di pacchetti a differenza di un flusso casuale, cosi' da limitare congestioni causate dall'invio rapido di molti pacchetti.
Leaky bucket - pregi | Burst di dati che potrebbero congestionare la rete vengono catturati dall'algoritmo che li distribuisce equamente.
Leaky bucket - difetti | Ampie porzioni di risorse di rete non verranno utilizzate quando il volume del traffico è molto basso. Quando la coda si riempie troppo i pacchetti in eccesso vengono brutalmente scartati.
Leaky bucket - ambiti d'uso | Strato Network. Utilizzato nelle reti a commutazione di pacchetto, per controllare che le trasmissione dei pacchetti siano ben delimitati in banda e velocità di trasmissione.
Token bucket - descrizione | L'algoritmo token bucket riprende l'idea del leaky bucket, ma aggiunge dei token, generati da un clock. Un pacchetto per passare deve distruggere un token, se non c'è, attende finché non viene generato dal clock. A differenza del leaky bucket, il token bucket non scarta i pacchetti quando il secchio è pieno. Se non arrivano pacchetti da inviare, il token bucket accumula i token fino ad un massimo di n. Così facendo si prepara a gestire dei possibili burst di massimo n pacchetti (pari al numero di token), bruciando i token in rapida successione e dando una risposta più veloce a picchi improvvisi. Per implementare questo algoritmo è necessaria solo una variabile che tenga conto del numero di token, e li diminuisca quando un pacchetto viene inviato.
Token bucket - pregi | Al contrario del leaky bucket, usando quest'algoritmo non scarta nessun pacchetto. Gestisce meglio i burst improvvisi, dando una risposta più veloce.
Token bucket - difetti | Un potenziale difetto può essere che consente di trasmettere grandi raffiche di dati, che potrebbero causare congestione. (non sicura).
Token bucket - ambiti di utilizzo | Strato Network, utilizzato per gestire il traffico in una rete dati, finalizzato a regolare l'output di trasmissione.
ARP - descrizione | ARP è un protocollo che permette di associare un indirizzo IP all'indirizzo Ethernet in una sottorete (o anche tra più sottoreti utilizzando Arp-proxy). Viene trasmesso un pacchetto broadcast a tutte le stazioni nella sottorete che chiede chi è il proprietario di un determinato indirizzo IP. Le stazioni controllano il proprio indirizzo IP e solo il proprietario di tale indirizzo risponde inviando il proprio indirizzo Ethernet. In questo modo la stazione che cercava un determinato indirizzo riesce a collegare l'IP con il MAC.
ARP - pregi | Permette la trasmissione di pacchetti ad un host anche senza conoscere l'indirizzo MAC (necessario per instaurare una connessione a livello data-link).
ARP - difetti | Non autentica le risposte, il che lo rende molto vulnerabile a possibili attacchi.
ARP - ambiti di utilizzo | Utilizzato nel protocollo IPv4 e operante a livello di accesso alla rete. Viene utilizzato tutte le volte che un host collegato ad una LAN deve inviare un messaggio ad un host nella stessa LAN conoscendo solamente l'indirizzo IP.
DHCP - descrizione | DHCP si basa sull'idea di un server speciale che assegna gli indirizzi IP agli host che ne richiedono uno. Questo server non deve trovarsi sulla stessa LAN, il che comporta che potrebbe non essere raggiunto dalle trasmissioni broadcast, perciò è necessario installare in ogni LAN un agente di inoltro DHCP. Una macchina appena accesa invia in modalità broadcast un pacchetto DHCP DISCOVER; questo pacchetto viene intercettato dall'agente di inoltro presente nella LAN che provvede ad inoltrarlo al server DHCP che assegna un indirizzo IP alla macchina tramite un pacchetto DHCPOFFER, questa risponde con un pacchetto DHCPREQUEST che viene accettata dal server tramite ACK. Questo avviene nel caso di un singolo server DHCP, potrebbero essercene multipli, in questo caso l'host che necessita di un indirizzo IP valuta le varie proposte, ed invia un pacchetto DHCPREQUEST indicando il server selezionato. L'indirizzo assegnato proviene da una pool di indirizzi IP comuni, un problema causato da questo potrebbe essere la durata di allocazione: se un host abbandona la rete senza restituire l'indirizzo IP questo viene perso per sempre. Per evitare questa eventualità, gli indirizzi IP sono assegnati secondo una tecnica chiamata di leasing, ovvero a scadenza di tempo. Prima che questo scada l'host deve fare richiesta di rinnovo dell'indirizzo, se non riesce a farla o se viene rifiutata, l'host non può più utilizzare quell'indirizzo IP.
DHCP - pregi | Permette di associare indirizzi IP avendo l'indirizzo MAC di un'host.
DHCP - difetti | Non include nessun meccanismo di autenticazione, il che lo rende vulnerabile a possibili attacchi
DHCP - ambiti d'uso | Protocollo di rete a livello applicativo, utilizzato ampiamente nelle reti odierne.
IPv6 - descrizione | IPv6 è un upgrade dell'IPv4 e conta di risolvere i problemi di numero, in quanto riuscirebbe a gestire 2^128 indirizzi diversi. IPv6 oltre a colmare il problema della quantità di indirizzi migliora e semplifica l'intestazione: infatti prevede solo 8 campi rispetto ai 13 dell'IPv4. Questo consente al router di elaborare i pacchetti più velocemente. Sempre riguardo l'elaborazione dei pacchetti, IPv6 migliora il supporto per le opzioni, rendendo campi che prima erano obbligatori, opzionali. Un altro grande passo avanti riguarda la sicurezza. E' stata anche data importanza anche al quality of service.
IPv6 - pregi | Aumenta di molto gli indirizzi gestibili rispetto all'IPv4. Migliora e semplifica l'intestazione, consentendo una elaborazione di pacchetti più veloce. Migliora il supporto per le opzioni e migliora la sicurezza.
IPv6 - difetti | Non è compatibile con il predecessore, quindi l'introduzione a questo nuovo protocollo è lenta.
IPv6 - ambiti d'uso | Protocollo di rete, utilizzato per gli indirizzi di rete.
