Cosa significa CSMA/CD?|CSMA/CD è una variante del CSMA che consente ad una stazione di annullare la propria trasmissione in caso di collisione, risparmiando tempo e banda.  
Cosa significa CSMA/CA?|CSMA/CA è una variante del CSMA utilizzata nelle reti senza fili dove il rilevamento delle collisioni non è realizzabile.  
Qual è la particolarità del CSMA 1-persistente?|Il CSMA 1-persistente trasmette con probabilità 1 non appena il canale diventa libero, rendendo però le stazioni vulnerabili a collisioni.  
Qual è il funzionamento del CSMA non persistente?|Nel CSMA non persistente, se il canale è occupato, la stazione attende un intervallo casuale prima di ripetere il controllo, riducendo l'uso continuo del canale.  
Come funziona il CSMA p-persistente?|Nel CSMA p-persistente, una stazione trasmette se il canale è libero con probabilità p e rimanda con probabilità q=1-p fino a quando non riesce a trasmettere.  
Cos'è il Basic Bitmap? | Il Basic Bitmap è un protocollo che gestisce l'accesso a un mezzo di trasmissione condiviso, evitando collisioni mediante un sistema di prenotazione in intervalli temporali, dove ogni stazione invia un "1" per riservare il suo intervallo di trasmissione.
Quali sono i pregi del Basic Bitmap? | Garantisce che non ci siano collisioni durante l'utilizzo di un canale condiviso.
Quali sono i difetti del Basic Bitmap? | È un protocollo sbilanciato che dà priorità alle stazioni con un numero basso, causando attese maggiori per le stazioni numerate con numeri bassi e richiede 1 bit di controllo per stazione, rendendolo poco adatto a reti con migliaia di utenti.
In quali ambiti viene utilizzato il Basic Bitmap? | È un protocollo dello strato MAC, utilizzato nelle connessioni con canali condivisi.
Cos'è il protocollo collision free binary countdown? | Il collision free binary countdown è un protocollo che migliora il basic bitmap utilizzando una stringa binaria per la comunicazione degli indirizzi e una regola di arbitraggio per evitare collisioni nel trasporto dei dati su un canale condiviso.  
Quali sono i principali pregi del protocollo collision free binary countdown? | I principali pregi includono l'eliminazione delle collisioni, un miglioramento dell'efficienza in caso di alto carico e la capacità di garantire comunicazioni senza interruzioni.  
Quali sono i principali difetti del protocollo collision free binary countdown? | I difetti includono la priorità alle stazioni con numeri maggiori, che crea uno sbilanciamento, ritardi elevati a basso carico e la necessità di ruotare i valori delle stazioni per mitigare il problema di priorità.  
In quali ambiti viene utilizzato il protocollo collision free binary countdown? | Il protocollo collision free binary countdown è utilizzato nello strato MAC (Media Access Control) per la comunicazione su canali condivisi, ma attualmente non è in uso.  
Come funziona l'arbitraggio nel protocollo collision free binary countdown? | L'arbitraggio funziona rinunciando a inviare se una stazione con un "1" in una posizione di bit di ordine elevato si presenta con un "0" nella stessa posizione, permettendo così a chi ha numeri più grandi di continuare a trasmettere.  
Qual è l'efficienza teorica del protocollo collision free binary countdown? | L'efficienza teorica è pari a (d/d*log_2N), con d che rappresenta il numero di bit e può raggiungere il 100% se l'indirizzo del mittente è parte dell'intestazione del frame.  
Cos'è l'adaptive tree walk protocol? | È un protocollo a contesa limitata che migliora le prestazioni di protocolli con controllo della portante e di contesa come il CSMA. 
In che contesto viene utilizzato l'adaptive tree walk protocol? | È utilizzato in connessioni con più stazioni che desiderano trasmettere nello stesso mezzo di trasmissione. 
Quali sono gli ambiti di utilizzo principali dell'adaptive tree walk protocol? | È utilizzato nei contesti in cui molte stazioni devono inviare dati con la necessità di gestire la contesa per accedere al canale condiviso. 
Quali sono i pregi dell'adaptive tree walk protocol? | Garantisce un ritardo limitato in caso di basso carico e una buona efficienza in caso di carico più elevato. 
Quali sono i difetti dell'adaptive tree walk protocol? | Non sono stati specificati difetti nel testo fornito. 
Cos'è Ethernet e in quale contesto viene utilizzato?|Ethernet è il sistema LAN più diffuso al mondo, economico e facile da usare, adeguato per l'utilizzo con TCP/IP.  
Qual è la funzione del protocollo CSMA/CD in Ethernet?|Il protocollo CSMA/CD regola l'accesso al mezzo trasmissivo in Ethernet.  
Che cos'è il cavo 10base5?|Il cavo 10base5, noto anche come thick Ethernet, è un cavo coassiale che opera a 10Mbps e può avere segmenti lunghi fino a 500m.  
Quali sono le caratteristiche del cavo 10base2?|Il 10base2, o thin Ethernet, è più facile da piegare rispetto al 10base5, supporta fino a 30 macchine e ha una lunghezza massima di 185 metri.  
Come funziona il cavo 10Base-T?|Il 10Base-T utilizza hub di controllo con doppini telefonici, permettendo una gestione semplice e l'interfacciamento diretto delle macchine con l'hub.  
Qual è la lunghezza massima del cavo 10Base-T?|La lunghezza massima dei cavi 10Base-T è di 100 metri dall'hub.  
Quali sono i vantaggi delle fibre ottiche nel cavo 10Base-F?|Il 10Base-F offre una eccellente immunità alle interferenze e permette di collegare edifici o hub molto lontani, garantendo anche una buona sicurezza dei dati.  
Quali sono i principali pregi di Ethernet?|È il sistema LAN più diffuso, economico, facile da utilizzare e permette una semplice localizzazione e correzione dei guasti.  
Quali sono i principali difetti di Ethernet?|I cavi 10Base-T hanno una lunghezza massima limitata a 100 metri dall'hub e i cavi 10Base-F sono costosi.  
In quali ambiti viene utilizzato Ethernet oggi?|Il 10Base-T è uno standard di cablaggio comune, mentre i 10Base-F sono largamente utilizzati in nuove reti ad alta velocità.  
Codifica Manchester cos'è?|La codifica Manchester è una tecnica di codifica dei segnali auto-sincronizzanti che rappresenta il bit 0 con un segnale Basso-Alto e il bit 1 con un segnale Alto-Basso.
Quali problemi risolve la codifica Manchester?|Risolve il problema di ambiguità causato dall'interpretazione errata del segnale 0 volt come un bit 0, permettendo anche l'auto-sincronizzazione del segnale.
Quali sono i pregi della codifica Manchester?|Consente l'auto-sincronizzazione e risolve il problema di ambiguità dei segnali 0 volt=bit 0.
Quali sono i difetti della codifica Manchester?|Richiede il doppio della banda rispetto alla codifica binaria elementare a causa della larghezza degli impulsi.
In quali ambiti viene utilizzata la codifica Manchester?|È utilizzata in tutti i sistemi Ethernet poiché è più semplice.
Codifica Manchester differenziale cos'è?|La codifica Manchester differenziale rappresenta i bit in base alle transizioni di segnale, con 1 rappresentato dalla mancanza di transizione e 0 da un cambiamento di segnale.
Qual è la principale differenza tra codifica Manchester e codifica Manchester differenziale?|La differenza principale è che la codifica Manchester utilizza i segnali Basso-Alto e Alto-Basso, mentre la codifica differenziale si basa sulla presenza o assenza di transizioni all'inizio dell'intervallo per determinare il valore del bit.
Quali sono i vantaggi della codifica Manchester differenziale?|Offre migliori prestazioni rispetto alla codifica Manchester normale per quanto riguarda il disturbo di segnale.
Quali sono gli svantaggi della codifica Manchester differenziale?|È più complessa a livello hardware rispetto alla codifica Manchester standard.
Cos'è il binary exponential backoff?|Il binary exponential backoff è un algoritmo utilizzato per gestire le collisioni nel protocollo CSMA/CD, in cui, dopo una collisione, le stazioni attendono intervalli di tempo calcolati in modo esponenziale prima di ritentare la trasmissione.  
Qual è la caratteristica principale del CSMA/CD?|La caratteristica principale del CSMA/CD è che analizza la portante prima di trasmettere ed evita le collisioni attraverso un algoritmo di backoff esponenziale.  
Come funziona il binary exponential backoff dopo una collisione?|Dopo una collisione, il tempo viene diviso in intervalli discreti e le stazioni aspettano un numero casuale di intervalli (compreso tra 0 e 2^i-1) prima di ritentare, dove i è il numero di collisioni avvenute.  
Qual è il limite massimo di collisioni nel binary exponential backoff?|Il limite massimo di collisioni nel binary exponential backoff è 16; dopo questo punto, il chip di controllo invia un errore.  
Quali sono i pregi del binary exponential backoff?|I pregi del binary exponential backoff includono la sua capacità di adattarsi dinamicamente al numero di stazioni che tentano di trasmettere e la garanzia di un basso ritardo quando ci sono poche collisioni.  
Quali sono i difetti del binary exponential backoff?|Non presenta difetti specifici nel testo fornito; tuttavia, può comportare inefficienze in scenari con un numero elevato di collisioni poiché il tempo di attesa può aumentare significativamente.  
In quali ambiti viene utilizzato il binary exponential backoff?|Il binary exponential backoff è utilizzato nel protocollo di accesso multiplo CSMA/CD per decidere il tempo di attesa di una stazione nel canale dopo una collisione.  
Stazione nascosta|La stazione nascosta è una situazione in cui una stazione non riesce a ricevere i segnali di altre stazioni a causa della distanza, causando conflitti nelle trasmissioni.
Stazione esposta|La stazione esposta è una situazione in cui una stazione attende a causa di un'altra trasmissione che non interferirebbe con la sua, portando a uno stallo inutile.
Problema della stazione nascosta|Il problema sorge quando una stazione invia dati senza sapere che un'altra stazione sta già comunicando con il destinatario, causando conflitto e perdita di dati.
Problema della stazione esposta|Il problema si verifica quando una stazione decide di non trasmettere perché percepisce un'altra trasmissione attiva, anche se non ci sarebbe interferenza, causando inefficienza.
Ambito di utilizzo della LAN wireless|Le LAN wireless sono utilizzate in contesti come uffici, case, e spazi pubblici per permettere la connessione senza fili tra dispositivi.
Pregi delle LAN wireless|Le LAN wireless consentono mobilità, facile installazione e flessibilità nella connessione dei dispositivi.
Difetti delle LAN wireless|Le LAN wireless possono essere soggette a conflitti di trasmissione, interferenze e problemi di sicurezza rispetto alle connessioni cablate.
Cos'è il Bluetooth?|Bluetooth è uno standard wireless che permette il collegamento di dispositivi di calcolo, comunicazione e accessori mediante un sistema radio wireless a basso costo, bassa potenza e portata ridotta.  
Qual è l'unità di base di un sistema Bluetooth?|L'unità di base di un sistema Bluetooth è la piconet, composta da un nodo master e da diversi nodi slave (non più di 7), situati nel raggio di 10 metri.  
Come possono essere collegate più piconet?|Più piconet possono essere collegate tramite un nodo ponte, formando un insieme chiamato scatternet.  
Qual è il ruolo del nodo master in una piconet?|Il nodo master controlla il clock e decide quale dispositivo può comunicare in ogni intervallo temporale.  
Quali sono i due tipi principali di collegamenti Bluetooth?|I due tipi principali di collegamenti Bluetooth sono orientati alla connessione e senza connessione.  
Qual è la differenza tra collegamenti orientati alla connessione e senza connessione?|I collegamenti orientati alla connessione richiedono di stabilire una connessione prima di inviare dati, mentre quelli senza connessione permettono di inviare pacchetti senza previa connessione conoscendo l'indirizzo del destinatario.  
Quali sono i due tipi di collegamenti supportati da Bluetooth per applicazioni voce e trasferimento dati?|Bluetooth supporta un servizio asincrono senza connessione (ACL) e un servizio sincrono orientato alla connessione (SCO).  
Qual è la funzione dell'ACL in Bluetooth?|L'ACL supporta il traffico dati e si basa su un servizio di tipo best-effort, senza garanzie di consegna dei dati e qualità.  
Quali tipologie di connessione supporta l'ACL?|L'ACL supporta connessioni a commutazione di pacchetto, connessioni punto-multipunto (multicast) e connessioni simmetriche o asimmetriche.  
Qual è la caratteristica principale dello SCO in Bluetooth?|Lo SCO supporta connessioni con traffico di tipo real-time e multimediali, prevedendo connessioni a commutazione di circuito e punto-punto.  
Come sono raggruppati i protocolli Bluetooth?|I protocolli Bluetooth sono raggruppati in strati, senza seguire il modello OSI né TCP/IP.
Cos'è l'algoritmo di Flooding?|È un algoritmo statico in cui ogni pacchetto in arrivo è inviato a tutte le linee tranne quella da cui proviene.  
Qual è la variante pratica dell'algoritmo di Flooding?|La variante è chiamata flooding selettivo, in cui i router non trasmettono ogni pacchetto verso tutte le linee, ma solo in direzione corretta.  
In quali casi particolari viene utilizzato l'algoritmo di Flooding?|Viene utilizzato in ambito militare e in situazioni dove la ricezione dei dati è critica.  
Quali sono i principali pregi dell'algoritmo di Flooding?|È semplice da attuare e assicura la ricezione del pacchetto alla stazione desiderata.  
Quali sono i principali difetti dell'algoritmo di Flooding?|Causa spreco di banda, pacchetti duplicati e rischio di cicli infiniti.  
In quale contesto viene utilizzato l'algoritmo di Flooding?|Nello strato Network come metrica di confronto per altri algoritmi di routing.  
Perché l'algoritmo di Flooding è considerato un riferimento per altri algoritmi di routing?|Perché sceglie sempre il percorso più breve, garantendo così la minima latenza nel trasferimento dei pacchetti.
Cos'è il distance vector routing? | È un algoritmo di routing in cui ogni router conserva una tabella che definisce la miglior distanza conosciuta per ogni destinazione e la linea che lo conduce ad essa, aggiornando queste informazioni tramite scambi con i router vicini.  
Qual è la funzione principale dello strato network? | Instradare i pacchetti dal computer sorgente al computer di destinazione.  
Quali sono i pregi del distance vector routing? | Ogni router ha il percorso migliore per arrivare a tutti i suoi nodi adiacenti.  
Quali sono i difetti del distance vector routing? | Impiega troppo tempo a raggiungere la convergenza, non tiene conto della banda della linea quando sceglie i percorsi, possibilità di creare cicli potenzialmente infiniti.  
In quali ambiti viene utilizzato il distance vector routing? | Nello strato network per instradare i pacchetti ai vari router della rete, come algoritmo adattivo (dinamico).  
Come aggiorna le sue tabelle il distance vector routing? | Scambiando informazioni con i router vicini che misurano la "distanza" verso le destinazioni.  
Cosa succede in caso di "cattive notizie" nel distance vector routing? | Si può creare il problema del count to infinity, dove la tabella di routing inizia ad aumentare all'infinito per una destinazione che diventa irraggiungibile.  
Qual è l'algoritmo su cui si basa il distance vector routing? | L'algoritmo di Bellman-Ford, che calcola i cammini minimi su un grafo.  
Come reagisce il distance vector routing a "buone notizie"? | Aggiorna immediatamente la tabella quando si accorcia la distanza per una destinazione.  
Qual è una soluzione al problema del count to infinity nel distance vector routing? | L'utilizzo di una limitazione alla lunghezza della route fino a un massimo di (lunghezza massima route)+1.
Cos'è il linkstate routing?|Il linkstate routing è un algoritmo di routing che determina il percorso migliore verso un'altra rete basandosi sulla conoscenza completa dell'intera topologia della rete e sul costo di ciascun collegamento.
Quali sono i passi fondamentali del linkstate routing?|I passi fondamentali sono: scoprire i vicini e i loro indirizzi, misurare il costo di ogni vicino, costruire un pacchetto informativo, inviare il pacchetto a tutti gli altri router ed elaborare il percorso più breve verso gli altri router.
Come avviene la scoperta dei vicini in un algoritmo di linkstate?|Un router scopre i suoi vicini inviando un pacchetto "HELLO" su ciascuna connessione, ricevendo in risposta l'identità del vicino.
Qual è il metodo utilizzato per misurare il costo della linea?|Il costo della linea viene misurato inviando un pacchetto "ECHO" e calcolando il tempo di andata e ritorno per ottenere una stima del ritardo.
Quali informazioni sono contenute nel pacchetto costruito da un router?|Un pacchetto contiene l'identità del trasmittente, un numero di sequenza, un contatore di età e una lista dei vicini con il rispettivo ritardo misurato.
Come avviene la distribuzione dei pacchetti nel linkstate routing?|I pacchetti vengono distribuiti inviandoli a tutte le linee uscenti, applicando la logica di flooding: pacchetti duplicati vengono scartati, pacchetti nuovi vengono inoltrati e pacchetti obsoleti vengono scartati.
Qual è l'algoritmo utilizzato per costruire il grafo della rete?|L'algoritmo di Dijkstra viene utilizzato per costruire il grafo della rete, consentendo di trovare il percorso più breve nella topologia completa.
Quali sono i principali pregi del linkstate routing?|Può gestire reti caotiche, converge rapidamente al cammino minimo, difficilmente genera cicli ed è facile da comprendere.
Qual è il principale difetto del linkstate routing?|Il principale difetto è la complessità di realizzazione, richiedendo notevoli capacità di memoria ed elaborazione nei router.
In quali ambiti viene utilizzato il linkstate routing?|Il linkstate routing viene utilizzato nello strato network come sostituto al distance vector routing, ed è molto comune nelle reti attuali grazie ai suoi numerosi vantaggi.
Cos'è un choke packet? | Un choke packet è un pacchetto speciale utilizzato per il controllo di flusso in una rete, inviato da un router per avvertire l'host di diminuire il flusso di pacchetti quando rileva congestione. 
Qual è la funzione principale del choke packet? | La funzione principale è quella di avvisare l'host sorgente di ridurre il flusso di pacchetti per prevenire ulteriori congestioni nella rete. 
Come reagisce l'host sorgente al ricevimento di un choke packet? | L'host sorgente diminuisce il flusso di pacchetti (tipicamente dimezzandolo) e ignora i successivi choke packet fino a un certo periodo di tempo. 
Quali sono i pregi del choke packet? | Permette di risolvere la congestione di una linea tramite l'uso di uno speciale pacchetto, migliorando il controllo del flusso di dati. 
Quali sono i difetti del choke packet? | È lento a reagire poiché l'host impiega tempo per ricevere il choke packet e adottare le misure necessarie, il che può prolungare la congestione. 
In quale contesto viene utilizzato il choke packet? | Viene utilizzato nel contesto del controllo della congestione nello strato network delle reti informatiche. 
Qual è un miglioramento al choke packet tradizionale? | Un miglioramento è il Choke packet hop-by-hop, che contribuisce a una gestione più efficiente della congestione mediante una reazione più rapida. 
Quali algoritmi di routing possono causare congestione? | Algoritmi come flooding, link-state o distance vector possono causare congestione in reti quando più computer inviano pacchetti alla stessa destinazione.
Cos'è il choke packet hop-by-hop?|È un miglioramento del choke packet originale, progettato per gestire la congestione di rete in modo più efficiente, limitando il traffico immediatamente lungo il percorso.  
Qual è la funzione principale dello strato network?|Instruire i pacchetti dal computer sorgente al computer di destinazione utilizzando algoritmi di routing.  
Quali sono i principali algoritmi di routing utilizzati nello strato network?|Flooding, link-state e distance vector.  
Qual è il problema principale che cerca di risolvere il choke packet hop-by-hop?|La congestione della rete causata dalla perdita di pacchetti durante l'invio a destinazioni multiple.  
Quali sono i pregi del choke packet hop-by-hop rispetto al choke packet originale?|Offre una risposta più rapida e allevia la congestione della rete in modo più efficiente.  
Quali sono i difetti del choke packet hop-by-hop?|Richiede un maggiore utilizzo dei buffer di trasmissione nei router tra mittente e destinatario.  
In quale ambito viene utilizzato il choke packet hop-by-hop?|Nello strato network come algoritmo di controllo della congestione e miglioramento del choke packet.  
Cos'è il load shedding? | È una tecnica utilizzata nei router per eliminare pacchetti casuali in caso di sovraffollamento durante la congestione della rete.
Qual è la funzione principale dello strato network? | L'instradamento dei pacchetti dal computer sorgente al computer di destinazione.
Quali algoritmi vengono utilizzati per decidere il miglior percorso nei network? | Flooding, link-state e distance vector.
Qual è il problema principale che il load shedding cerca di risolvere? | La congestione della rete, che avviene quando più computer tentano di inviare pacchetti alla stessa destinazione.
Quali sono i criteri generali utilizzati nel load shedding? | Wine e milk.
Cosa implica il criterio "wine" nel load shedding? | Assegna più importanza ai pacchetti vecchi, scartando quelli nuovi.
Che cosa implica il criterio "milk" nel load shedding? | Assegna più importanza ai pacchetti nuovi, scartando quelli vecchi.
Qual è un pregio del load shedding? | Risolve la congestione in modo rapido quando altri metodi, come il choke packet, non sono sufficienti.
Qual è un difetto del load shedding? | Scarta pacchetti senza un criterio preciso, rischiando di perdere pacchetti importanti.
In quali ambiti è principalmente utilizzato il load shedding? | Nello strato network, come metodo per gestire la congestione delle linee.
Cos'è RED (Random Early Detection)?|RED è un algoritmo che previene la congestione nei router scartando pacchetti prima che la coda sia completamente piena, utilizzando una media mobile delle lunghezze delle code per decidere quando intervenire.  
Qual è il principale vantaggio di RED?|Il principale vantaggio di RED è che risolve le congestioni prima che diventino critiche, evitando il caricamento eccessivo dei buffer.  
Qual è uno dei difetti di RED?|Uno dei difetti di RED è che non riesce a identificare esattamente quale pacchetto ha causato il superamento della soglia, quindi non può determinare il mittente responsabile.  
In quali contesti viene utilizzato RED?|RED viene utilizzato principalmente nelle reti in cui le sorgenti rispondono perdendo pacchetti rallentando il flusso, come nelle reti a cavo, ma non è efficace nelle reti wireless dove la perdita di pacchetti è causata dal rumore.  
Come funziona RED nella gestione della congestione?|RED funziona mantenendo una media mobile delle lunghezze delle code; quando il valore supera una soglia, inizia a scartare i pacchetti in modo casuale per prevenire la congestione futura.  
Qual è la risposta di un mittente a un pacchetto scartato da RED?|Quando un pacchetto è scartato da RED, il mittente tenterà di reinviare il pacchetto a causa dell'assenza di acknowledgment (ACK).  
Cos'è il Reverse Path Forwarding? | È un algoritmo di routing che consente a un router di determinare se il pacchetto ricevuto proviene dalla linea preferita per inoltrare i pacchetti alla sorgente, per poi copiarlo e inoltrarlo alle altre linee se è così, altrimenti scartarlo.
Quali sono i pregi del Reverse Path Forwarding? | Implementazione facile ed efficiente, non richiede la conoscenza della mappa della sottorete e previene il problema dell'IP spoofing.
Quali sono i difetti del Reverse Path Forwarding? | Non ci sono specifici difetti menzionati, ma può comunque gestire solo la prevenzione di duplicati e non è adatto per tutti gli scenari di broadcasting.
In quali ambiti viene utilizzato il Reverse Path Forwarding? | Viene utilizzato nello strato Network nei moderni router per garantire percorsi di pacchetti privi di loop.
Cos'è la Quality of Service (QoS)?|La Quality of Service (QoS) è un insieme di tecniche che garantiscono la qualità del servizio per un flusso di pacchetti in base a parametri come affidabilità, ritardo, jitter e banda.  
Quali sono i parametri chiave della QoS? | I parametri chiave della QoS sono affidabilità, ritardo, jitter e banda.  
Come si misura l'affidabilità in QoS? | L'affidabilità è misurata verificando che nessun bit sia trasmesso in modo scorretto, di solito attraverso l'uso di checksum.  
Qual è l'importanza del ritardo nelle applicazioni? | Il ritardo è cruciale in applicazioni come telefonate e videoconferenze, mentre è meno rilevante in posta elettronica o trasferimento file.  
Che cos'è il jitter in un contesto di QoS? | Il jitter è la variazione casuale nei tempi di arrivo dei pacchetti, che può influenzare negativamente applicazioni come lo streaming video.  
Quali applicazioni richiedono alta affidabilità in QoS? | Applicazioni come la posta elettronica e il trasferimento di file richiedono alta affidabilità.  
Quali applicazioni tollerano ritardi e jitter? | Applicazioni como audio e video possono tollerare alcuni errori, ritardi e jitter.  
Qual è l'esigenza di banda per la posta elettronica? | La posta elettronica ha una bassa esigenza di banda.  
Quali applicazioni richiedono alta banda? | Le applicazioni video, in tutte le loro forme, richiedono alta banda.  
Quali sono i limiti delle tecniche di QoS? | Nessuna tecnica è in grado di garantire QoS efficiente e sicura in modo ottimale.
Cos'è l'algoritmo Leaky Bucket?|L'algoritmo Leaky Bucket è un metodo per controllare il flusso di pacchetti in rete, limitando banda e velocità di trasmissione attraverso un sistema di accodamento a singolo server con tempo di servizio costante.  
Qual è il principio alla base del Leaky Bucket?|L'algoritmo si basa sull'idea del "secchio che perde", dove il flusso di pacchetti avviene a una velocità costante, evitando congestioni e garantendo un flusso regolare.  
Quali sono i principali pregi del Leaky Bucket?|I pregi includono la capacità di catturare burst di dati che potrebbero congestionare la rete e distribuire equamente il traffico, mantenendo un flusso costante di pacchetti.  
Quali sono i principali difetti del Leaky Bucket?|I difetti comprendono il non utilizzo di porzioni di risorse di rete quando il traffico è basso e il rigetto brusco dei pacchetti in eccesso quando la coda è piena.  
In quali ambiti viene utilizzato il Leaky Bucket?|Viene utilizzato nello strato Network nelle reti a commutazione di pacchetto per controllare la delimitazione della trasmissione di pacchetti in termini di banda e velocità di trasmissione.
Cos'è l'algoritmo token bucket?|L'algoritmo token bucket è un metodo di controllo del flusso di pacchetti su una rete che consente l'invio di pacchetti in base alla disponibilità di token, accumulati fino a un certo limite, permettendo di gestire burst di dati senza scartare pacchetti.  
Quali sono i principali pregi del token bucket?|I principali pregi del token bucket sono che non scarta pacchetti, gestisce meglio i burst improvvisi e fornisce una risposta più rapida rispetto ad altri algoritmi come il leaky bucket.  
Quali sono i principali difetti del token bucket?|Un potenziale difetto del token bucket è che può permettere la trasmissione di grandi raffiche di dati, che potrebbero causare congestione nella rete.  
In quali ambiti viene utilizzato il token bucket?|Il token bucket viene utilizzato nello strato Network per gestire il traffico in una rete dati, regolando l'output di trasmissione.  
Come funziona il token bucket in caso di inattività?|Se non arrivano pacchetti da inviare, il token bucket accumula i token fino a un massimo consentito, preparando così la rete a gestire eventuali burst di massimo n pacchetti.  
Cos'è l'ARP e a cosa serve?|ARP è un protocollo che associa un indirizzo IP all'indirizzo Ethernet in una sottorete, permettendo la comunicazione tra dispositivi.  
Qual è il processo tramite cui l'ARP funziona?|ARP invia un pacchetto broadcast a tutte le stazioni della sottorete per scoprire chi possiede un determinato indirizzo IP.  
Quali sono i pregi dell'ARP?|Permette la trasmissione di pacchetti a un host senza conoscere l'indirizzo MAC, semplificando la configurazione di rete.  
Quali sono i difetti dell'ARP?|ARP non autentica le risposte, rendendolo vulnerabile a attacchi come l'ARP spoofing.  
In quali ambiti viene utilizzato l'ARP?|ARP viene utilizzato nel protocollo IPv4 e opera a livello di accesso alla rete per comunicazioni tra host nella stessa LAN.  
Come vengono ottimizzate le prestazioni dell'ARP?|Dopo aver associato gli indirizzi, ARP memorizza le informazioni nella cache per velocizzare future trasmissioni.  
Perché l'ARP è importante nel networking?|ARP è fondamentale per la comunicazione tra dispositivi su una rete locale, poiché consente di tradurre indirizzi IP in indirizzi MAC.  
Qual è il ruolo del DHCP in relazione all'ARP?|Il DHCP assegna indirizzi IP ai terminali, e ARP si occupa di associare questi indirizzi MAC, facilitando la connessione.
Cos'è DHCP e come funziona?|DHCP (Dynamic Host Configuration Protocol) è un protocollo di rete applicativo che permette l'assegnazione automatica o manuale degli indirizzi IP agli host in una rete. Funziona tramite un server DHCP che assegna indirizzi IP agli host che inviano richieste. Gli host inviano un pacchetto DHCP DISCOVER in modalità broadcast, l'agente di inoltro DHCP lo invia al server, che risponde con un pacchetto DHCPOFFER. L'host seleziona un'offerta e invia un pacchetto DHCPREQUEST per ottenere l'indirizzo IP assegnato.
Quali sono i principali ambiti di utilizzo di DHCP?|DHCP è utilizzato ampiamente nelle reti moderne per la configurazione automatica degli indirizzi IP nelle LAN, facilitando la gestione delle risorse di rete.
Quali sono i pregi di DHCP?|I pregi di DHCP includono la possibilità di associare indirizzi IP agli host utilizzando l'indirizzo MAC e la sua capacità di automatizzare l'assegnazione degli indirizzi IP, riducendo la configurazione manuale.
Quali sono i difetti di DHCP?|I difetti di DHCP includono la mancanza di un meccanismo di autenticazione, rendendolo vulnerabile a potenziali attacchi, e il problema del leasing degli indirizzi IP, che potrebbe portare alla perdita di indirizzi se un host abbandona la rete senza restituirlo.
Come funziona il processo di assegnazione degli indirizzi IP in DHCP?|Il processo inizia quando un host invia un pacchetto DHCP DISCOVER in broadcast. Un agente di inoltro DHCP lo inoltra al server, che risponde con un pacchetto DHCPOFFER. L'host seleziona un'offerta e invia un pacchetto DHCPREQUEST per l'assegnazione. Il server conferma l'assegnazione con un pacchetto ACK.
Cosa è necessario per l'implementazione di DHCP in una rete?|Per implementare DHCP in una rete, è necessario un server DHCP e, se il server non è sulla stessa LAN, anche un agente di inoltro DHCP per inoltrare le richieste tra il server e gli host.
Che cos'è IPv6?|IPv6 è un protocollo di rete che rappresenta un upgrade dell'IPv4, progettato per gestire un numero significativamente maggiore di indirizzi IP, pari a $2^{128}$ indirizzi diversi.
Quali problemi risolve IPv6 rispetto a IPv4?|IPv6 risolve il problema del numero limitato di indirizzi IP in IPv4, migliora la semplicità dell'intestazione dei pacchetti e offre migliori opzioni di sicurezza e qualità del servizio.
Qual è la struttura dell'intestazione di IPv6 rispetto a IPv4?|L'intestazione di IPv6 prevede solo 8 campi rispetto ai 13 campi dell'intestazione IPv4, rendendo il processo di elaborazione dei pacchetti più veloce.
IPv6 è compatibile con IPv4?|No, IPv6 e IPv4 non sono compatibili tra loro, il che rende il passaggio graduale a IPv6 lento e impegnativo.
Quali sono i principali ambiti di utilizzo di IPv6?|IPv6 è utilizzato come protocollo di rete per gestire indirizzi di rete e nella comunicazione tra dispositivi sulla rete.
Quali sono i principali pregi di IPv6?|I pregi di IPv6 includono la capacità di gestire un numero molto maggiore di indirizzi, una miglioria nell'elaborazione dei pacchetti e un migliorato supporto per la sicurezza.
Quali sono i principali difetti di IPv6?|Il principale difetto di IPv6 è la mancanza di compatibilità con IPv4, rendendo difficile l'adozione e l'integrazione completa del nuovo protocollo.
Un indirizzo IP che identifica un dispositivo in rete|Un indirizzo IP è un'etichetta numerica che identifica univocamente un dispositivo (host) collegato ad una rete informatica che utilizza il protocollo Internet come protocollo di rete.  
Qual è la principale differenza tra IPv4 e IPv6?|IPv4 è limitato a $2^{32}$ indirizzi, mentre IPv6 può supportare fino a $2^{128}$ indirizzi.  
Quali sono i componenti principali di un header IPv4?|L'header IPv4 è costituito da 13 campi, che includono Version, IHL, Type of Service, Total Length, Identification, Flags, e Fragment Offset.  
Cosa rappresenta il campo "Version" nell'header IPv4?|Il campo "Version" (4 bit) indica la versione del pacchetto IP; per IPv4, ha valore 4.  
Qual è la funzione del campo "Type of Service" (TOS) in IPv4?|Il campo TOS (8 bit) indica come il datagramma deve essere trattato in termini di priorità dal dispositivo ricevente, ma il suo utilizzo pratico è molto limitato.  
Cosa indica il campo "Total Length" nell'header IPv4?|Il campo "Total Length" (16 bit) indica la dimensione totale (in byte) del pacchetto IP, includendo l'header e i dati.  
A cosa serve il campo "Identification" nell'header IPv4?|Il campo "Identification" (16 bit) è usato per identificare in modo univoco i vari frammenti di un pacchetto IP.  
Qual è la funzione del campo "Flags" in IPv4?|Il campo "Flags" (3 bit) è utilizzato per controllare la frammentazione dei datagrammi, indicando se il pacchetto può essere frammentato o meno.  
